ce_1,ce_2
0.46875,14.796875
0.84375,14.3828125
3.234375,10.65625
3.453125,10.59375
1.09375,13.984375
0.078125,15.40625
0.296875,15.25
0.1875,15.1953125
0.765625,14.6484375
7.25,4.5
5.765625,6.8125
-0.390625,15.9921875
-0.078125,15.78125
-0.125,15.6953125
0.9375,14.3828125
2.015625,12.578125
-0.3125,16.15625
2.328125,12.109375
11.578125,-2.0
0.578125,2.2421875
0.546875,14.875
5.40625,7.75
0.96875,13.71875
0.09375,15.734375
0.234375,15.4609375
0.484375,14.703125
1.0625,13.8125
0.546875,14.9765625
3.90625,9.8125
0.046875,15.578125
5.703125,7.1875
0.234375,15.3984375
1.078125,14.0
11.78125,-2.125
10.59375,-0.5
5.4375,7.5625
0.1875,15.546875
1.265625,13.703125
2.140625,12.40625
-0.140625,16.0078125
0.015625,15.484375
5.21875,7.875
0.96875,13.953125
0.140625,15.5625
1.765625,12.859375
0.65625,14.3359375
0.390625,14.7734375
0.125,15.3125
3.390625,10.1875
-0.125,15.828125
0.09375,15.71875
4.109375,9.21875
-0.484375,14.8515625
0.0,15.6640625
2.9375,11.03125
1.1875,13.828125
-0.421875,16.3125
1.125,13.84375
7.515625,4.5
2.390625,11.859375
-0.25,16.0234375
3.171875,10.875
2.078125,12.609375
-0.21875,15.1328125
2.359375,11.796875
0.578125,14.921875
3.625,10.03125
0.453125,14.6953125
0.234375,15.3125
-0.34375,16.4921875
2.234375,12.171875
0.328125,14.875
-0.5625,16.171875
1.203125,13.671875
0.1875,14.953125
0.1875,15.546875
-0.296875,16.234375
0.078125,15.2890625
0.109375,15.5078125
1.9375,12.5
-0.375,16.375
0.703125,14.6015625
0.484375,15.1015625
0.96875,14.1875
0.265625,15.4140625
1.890625,12.65625
1.125,13.703125
-0.015625,15.390625
1.640625,13.203125
0.953125,14.2578125
0.140625,15.4375
1.65625,12.96875
0.09375,15.203125
0.34375,15.2734375
0.359375,14.9609375
1.328125,13.5
1.84375,12.515625
-0.875,16.203125
0.90625,14.1796875
0.171875,15.25
5.203125,7.5625
0.984375,14.21875
2.484375,11.921875
1.875,12.875
0.046875,15.578125
3.015625,11.375
0.484375,14.8984375
6.609375,6.0
1.328125,13.0
0.5625,14.7890625
-0.046875,15.609375
0.09375,15.5625
1.9375,12.75
3.8125,10.03125
-0.03125,15.5546875
0.03125,15.75
2.5,11.71875
0.171875,15.3984375
-0.125,15.5703125
1.265625,13.75
1.21875,13.859375
1.484375,13.578125
1.1875,13.84375
-0.046875,3.4375
1.25,13.625
3.328125,10.78125
0.796875,14.046875
0.875,14.3359375
1.59375,1.671875
1.84375,12.984375
0.75,14.6484375
1.109375,13.8125
1.125,13.9375
0.8125,14.4921875
1.15625,13.71875
-0.171875,15.65625
0.046875,15.640625
1.359375,13.5703125
0.90625,14.3359375
-0.03125,15.4609375
2.4375,12.078125
2.28125,12.203125
1.84375,13.0
10.40625,-0.125
0.25,15.375
2.359375,11.828125
0.296875,15.203125
2.078125,12.34375
0.546875,14.8828125
0.34375,15.0078125
0.28125,14.9453125
-0.375,16.34375
2.828125,11.40625
0.171875,15.4453125
-0.0625,15.9140625
1.234375,13.765625
1.4375,13.609375
0.453125,14.8359375
-0.234375,16.0703125
1.046875,14.359375
0.3125,15.1875
0.03125,15.6328125
0.34375,14.921875
0.4375,15.0078125
1.140625,13.78125
1.6875,13.078125
0.203125,15.328125
2.09375,12.078125
1.765625,12.953125
0.78125,14.3515625
3.390625,10.34375
0.40625,15.15625
0.921875,14.125
0.265625,14.63671875
1.984375,12.625
0.765625,14.6796875
4.765625,8.125
0.515625,15.0078125
-0.171875,3.66015625
0.234375,15.3203125
0.4375,14.8515625
4.640625,8.5625
4.53125,8.8125
0.609375,14.4921875
0.03125,15.59375
1.234375,13.75
0.53125,14.7265625
-0.015625,15.71875
-0.5625,15.4765625
2.59375,11.703125
2.1875,12.234375
-0.0625,16.0
1.96875,12.671875
1.125,13.796875
1.234375,13.765625
1.53125,13.0625
-0.1875,16.0859375
1.296875,13.46875
0.921875,14.2265625
0.21875,15.4296875
-0.125,15.6953125
0.578125,14.953125
0.09375,15.484375
0.8125,14.6015625
1.796875,12.921875
0.984375,14.1953125
0.03125,15.5859375
2.8125,11.375
0.609375,14.265625
1.359375,13.5859375
1.96875,12.796875
-0.328125,15.921875
1.296875,13.4375
0.25,15.1328125
1.703125,0.25
1.65625,0.875
0.234375,15.2890625
-0.078125,15.640625
0.046875,15.578125
3.9375,9.65625
0.5625,14.875
0.5,14.9140625
0.0,15.390625
1.015625,14.1328125
1.703125,13.078125
2.34375,12.046875
-0.25,16.15625
-0.203125,15.734375
3.03125,10.78125
0.546875,14.5234375
1.296875,13.546875
1.015625,14.3046875
0.4375,15.0390625
1.296875,13.859375
0.0,15.640625
-0.3125,15.96875
3.859375,9.65625
1.0625,1.703125
0.171875,15.2734375
0.0625,15.7109375
0.09375,15.734375
1.578125,0.53125
0.65625,14.546875
2.421875,11.6875
1.953125,12.375
3.859375,9.59375
0.5,14.625
0.78125,14.3671875
0.234375,15.1640625
0.3125,14.90625
0.21875,15.3125
0.953125,14.2265625
-0.046875,15.625
0.90625,14.3359375
13.078125,-4.375
2.34375,12.140625
6.390625,5.875
2.65625,11.375
1.390625,13.25
-0.328125,16.4375
0.328125,15.1875
2.625,11.703125
0.53125,14.6953125
1.140625,14.046875
0.46875,14.0703125
1.0,13.890625
0.640625,14.7265625
4.96875,-4.0625
1.203125,13.671875
2.578125,11.625
-0.15625,15.9296875
-0.21875,3.87060546875
3.9375,9.65625
0.796875,14.6171875
0.234375,15.0546875
0.390625,15.234375
1.59375,13.4375
-0.421875,16.34375
-0.03125,15.5546875
0.6875,14.75
0.390625,15.0625
1.8125,12.921875
1.5625,13.15625
4.171875,9.125
-0.296875,16.125
-0.265625,15.9140625
3.78125,10.0625
0.28125,14.9609375
-0.390625,16.296875
0.03125,15.3359375
1.40625,1.28125
0.90625,14.578125
-0.25,16.2578125
3.796875,9.71875
3.546875,10.25
1.609375,13.421875
5.5625,7.375
0.390625,14.9296875
0.1875,15.65625
4.328125,9.03125
-0.40625,16.2734375
0.15625,15.5
0.109375,15.390625
1.296875,13.6875
2.828125,11.25
3.15625,10.78125
0.9375,14.2109375
0.09375,15.609375
-0.0625,15.7578125
1.171875,13.375
5.21875,7.8125
2.875,11.15625
3.234375,10.9375
0.5,14.7890625
-0.15625,15.625
-0.21875,16.1640625
0.3125,14.9609375
1.9375,12.59375
0.859375,14.328125
1.125,14.1484375
0.90625,1.90625
7.640625,4.3125
1.265625,13.625
0.203125,2.6875
-0.125,15.5546875
4.65625,8.71875
-0.453125,16.203125
0.859375,14.5078125
0.640625,14.6484375
-0.1875,15.625
0.9375,14.2421875
9.109375,1.875
1.21875,13.328125
-0.390625,16.296875
2.828125,11.3125
2.34375,12.359375
7.453125,4.375
2.046875,12.265625
2.046875,12.484375
2.109375,12.421875
2.015625,12.65625
-0.09375,15.5234375
0.34375,15.0546875
3.265625,10.59375
0.375,14.9921875
4.78125,-3.125
0.015625,15.66015625
-0.0625,15.4765625
0.6875,14.6171875
2.421875,12.046875
2.890625,11.0625
0.734375,14.4296875
2.890625,11.21875
-0.125,15.7265625
-0.09375,15.640625
-0.09375,15.953125
0.078125,15.53125
0.640625,14.828125
3.5,10.1875
3.65625,10.34375
0.9375,1.890625
0.46875,14.90625
0.78125,14.140625
-0.28125,16.1875
7.09375,4.8125
3.109375,11.0
4.015625,-2.8125
0.015625,15.65625
-0.171875,15.921875
0.59375,14.765625
6.046875,6.375
4.34375,8.78125
2.625,11.71875
-0.359375,16.25
2.109375,12.46875
1.96875,12.8125
0.546875,14.8515625
1.03125,13.859375
0.53125,14.5703125
-0.03125,15.7265625
1.484375,13.125
-0.0625,15.8046875
1.640625,12.703125
3.65625,9.90625
-0.140625,16.0390625
1.625,12.90625
0.015625,15.734375
1.953125,12.953125
-0.203125,3.53125
1.0625,13.75
3.046875,11.0625
0.0,15.5390625
1.5625,13.03125
0.09375,15.3671875
5.25,7.625
5.03125,8.125
-0.015625,15.546875
2.75,11.25
1.46875,13.390625
0.109375,15.5078125
2.3125,12.171875
-0.203125,15.71875
0.78125,14.4296875
-0.125,15.9609375
-0.15625,15.7421875
1.15625,14.25
0.546875,14.8046875
-0.1875,16.0
0.359375,14.0390625
0.234375,15.3046875
1.546875,13.1875
0.078125,15.40625
0.6875,14.3515625
2.796875,11.4375
0.25,15.1640625
5.078125,7.9375
0.3125,15.4765625
2.953125,10.75
6.59375,5.6875
0.46875,14.6640625
0.5625,14.78125
-0.28125,15.8984375
0.65625,14.4140625
1.03125,13.96875
7.03125,5.25
0.734375,14.515625
1.484375,13.265625
1.0625,1.375
0.234375,15.4609375
0.03125,15.59375
1.1875,13.828125
0.25,15.4453125
1.875,12.765625
5.734375,6.9375
0.09375,15.1015625
1.5625,13.171875
4.53125,8.90625
-0.46875,15.9609375
1.328125,13.53125
-0.34375,16.5
1.359375,13.4375
9.03125,2.0
0.171875,14.78125
-0.328125,16.3125
1.265625,13.5625
0.671875,14.6796875
1.265625,13.75
1.171875,13.875
1.46875,13.46875
0.265625,15.109375
0.171875,15.1171875
0.6875,14.609375
1.171875,13.734375
0.0625,15.2890625
-0.40625,16.328125
0.0,15.484375
0.0625,15.5859375
0.515625,14.6171875
0.90625,14.28125
1.8125,12.859375
1.078125,14.09375
2.203125,12.265625
-0.328125,15.9453125
0.953125,14.2265625
-0.078125,15.7265625
2.9375,11.25
-0.046875,15.4296875
3.59375,10.40625
1.921875,12.875
7.734375,3.875
0.46875,14.8046875
-0.34375,16.171875
0.328125,15.4375
-0.421875,16.3828125
0.4375,15.1640625
0.046875,15.3203125
-0.421875,15.859375
4.890625,8.0
0.71875,2.1953125
-0.078125,15.625
-0.234375,16.1953125
0.0,15.640625
1.078125,13.984375
1.296875,13.453125
-0.375,15.375
0.328125,15.0234375
2.265625,11.375
1.25,13.921875
3.0,-1.375
0.96875,14.1953125
0.21875,15.515625
-0.078125,15.5390625
-0.546875,16.1953125
-0.171875,15.9375
2.9375,11.40625
0.765625,14.5078125
0.15625,15.59375
1.140625,14.1796875
1.390625,13.59375
3.515625,10.375
0.453125,14.984375
-0.28125,16.09375
-0.03125,15.421875
1.078125,13.8359375
-0.109375,15.765625
1.5625,12.515625
0.703125,14.5859375
1.125,13.921875
-0.390625,16.40625
-0.015625,15.5390625
0.5,14.9140625
0.09375,15.3984375
-0.28125,15.40625
1.3125,1.046875
-0.03125,15.703125
0.171875,15.046875
0.65625,14.984375
-0.734375,15.2265625
0.65625,2.21875
1.390625,13.734375
0.546875,14.5546875
0.28125,15.3671875
2.765625,11.59375
6.375,6.0
0.609375,14.265625
0.109375,15.375
-0.03125,15.9609375
0.390625,14.7890625
1.71875,13.109375
1.75,13.296875
0.125,15.4453125
0.4375,14.359375
0.53125,14.828125
-0.21875,15.9453125
4.578125,8.71875
0.609375,14.828125
0.203125,15.640625
0.046875,15.4609375
0.046875,15.4140625
-0.078125,15.640625
0.3125,15.15625
-0.234375,16.15625
0.140625,15.4296875
0.546875,14.9765625
1.515625,13.234375
1.078125,14.296875
3.75,9.84375
0.875,14.1953125
0.78125,14.4765625
-0.015625,15.78125
-0.5625,16.5234375
2.40625,11.921875
0.328125,15.3203125
0.46875,13.7265625
2.21875,12.296875
0.5,14.921875
1.09375,13.859375
-0.0625,15.75
-0.328125,15.984375
7.125,4.75
0.046875,15.359375
1.0,13.640625
0.34375,15.2890625
-0.09375,15.6875
4.78125,7.625
2.15625,12.078125
0.3125,15.140625
2.109375,11.734375
0.921875,14.265625
-0.3125,16.2890625
-0.125,15.609375
0.71875,14.5625
-0.546875,16.34375
2.75,11.375
1.046875,14.046875
0.125,15.3671875
-0.203125,15.734375
1.125,13.8046875
0.609375,14.4765625
14.625,-6.5
-0.09375,15.8203125
0.234375,15.3046875
2.203125,12.296875
0.28125,15.0859375
1.3125,13.7890625
1.109375,13.8359375
0.515625,14.7578125
1.875,12.890625
0.078125,15.4296875
0.15625,15.4296875
0.34375,15.3203125
0.65625,14.5078125
1.46875,13.40625
1.140625,13.671875
0.078125,15.3828125
1.40625,13.7109375
0.921875,14.140625
6.90625,5.0625
9.296875,1.0
-0.265625,15.609375
-0.140625,15.6015625
2.71875,11.28125
2.78125,11.40625
0.125,15.46875
0.1875,15.3671875
-0.375,16.234375
0.5625,14.7890625
2.125,12.609375
-0.234375,16.015625
1.21875,13.640625
-0.078125,15.921875
4.75,8.625
2.75,11.5
1.109375,13.984375
0.34375,14.8203125
0.78125,14.3046875
-0.203125,15.71875
2.34375,11.953125
-0.140625,15.7265625
-0.25,15.8125
3.859375,10.125
2.8125,11.25
0.125,15.5703125
0.25,15.3203125
2.234375,10.9375
0.15625,15.5625
1.71875,12.984375
0.9375,14.2109375
0.953125,14.3515625
5.78125,-5.8125
4.0,9.21875
0.234375,15.3671875
0.203125,15.328125
-0.171875,15.8828125
1.8125,13.03125
1.90625,12.765625
0.453125,14.9921875
-0.015625,15.4609375
2.140625,12.265625
1.65625,13.25
0.59375,14.90625
1.40625,13.640625
4.46875,8.71875
-0.15625,15.984375
1.28125,13.34375
0.109375,15.53125
-0.03125,15.8125
0.796875,14.4296875
-0.125,15.71875
1.734375,12.75
-0.421875,16.328125
0.140625,15.3359375
-0.484375,16.109375
0.703125,14.4921875
-0.40625,16.171875
0.65625,14.8125
0.90625,14.1328125
0.515625,14.71484375
-0.171875,15.7421875
3.84375,9.6875
0.875,14.4765625
1.546875,13.25
0.015625,15.6171875
-0.234375,15.984375
-0.21875,15.3671875
1.234375,13.859375
1.234375,14.109375
2.390625,11.890625
0.03125,15.8515625
0.65625,14.7890625
5.9375,6.6875
2.984375,11.03125
2.28125,11.921875
1.921875,12.875
1.359375,13.5703125
1.84375,13.0
5.6875,6.8125
0.28125,15.2578125
0.578125,14.75
0.875,14.3515625
1.859375,13.03125
0.53125,14.7109375
0.546875,15.03125
0.53125,14.875
1.671875,12.890625
0.1875,15.4296875
2.515625,11.90625
0.546875,14.5703125
1.515625,13.09375
0.34375,15.28125
0.875,14.4609375
2.34375,12.078125
-0.171875,16.046875
0.1875,15.3828125
1.765625,12.953125
2.0625,12.390625
-0.046875,15.609375
0.421875,14.8828125
3.78125,9.75
2.59375,11.5625
0.0,15.5
-0.1875,15.796875
1.875,12.96875
-0.296875,15.828125
1.296875,13.6875
0.734375,14.5625
0.921875,14.2421875
0.046875,15.390625
0.703125,14.5625
-0.125,15.8671875
2.1875,-1.25
4.828125,8.1875
0.671875,14.7578125
1.75,12.875
-0.171875,15.96875
0.21875,15.1328125
0.171875,15.3828125
0.40625,14.90625
5.421875,7.625
0.34375,15.171875
2.046875,12.359375
0.859375,14.5234375
-0.21875,15.859375
-0.140625,16.0234375
0.609375,14.7734375
-0.765625,3.7294921875
2.484375,11.890625
2.609375,11.6875
0.375,15.0390625
0.15625,15.3046875
0.34375,14.7109375
-0.203125,3.578125
0.34375,15.140625
0.296875,15.09375
0.1875,15.4296875
5.140625,7.875
0.53125,14.734375
6.078125,5.625
-0.296875,16.1015625
-0.046875,15.59375
0.109375,15.6328125
0.5625,14.5234375
0.484375,14.6328125
7.03125,4.875
1.359375,0.796875
1.78125,12.890625
1.9375,12.546875
-0.34375,16.4921875
6.8125,5.5
1.484375,13.046875
0.65625,14.4921875
1.390625,13.53125
-0.078125,15.9140625
2.5625,11.625
0.21875,15.3359375
2.109375,12.5
1.984375,12.78125
0.8125,14.5703125
0.234375,15.0078125
2.953125,11.21875
4.046875,9.3125
0.578125,14.5078125
1.1875,13.953125
1.6875,12.84375
0.40625,15.34375
0.65625,14.921875
1.0,14.09375
1.5,0.96875
0.921875,14.2421875
1.5625,13.46875
4.515625,8.71875
1.53125,13.1875
-0.453125,16.328125
1.8125,12.921875
1.390625,13.40625
0.890625,14.15625
0.234375,15.421875
-0.390625,16.28125
2.46875,11.859375
-0.140625,15.6015625
0.515625,15.0546875
1.5,13.21875
0.453125,14.9453125
0.78125,14.3515625
0.109375,15.5078125
0.234375,15.28125
-0.109375,15.671875
0.875,14.0625
4.21875,9.28125
-0.359375,16.1640625
9.28125,1.5
4.75,8.71875
4.1875,9.4375
-0.15625,15.9140625
0.390625,15.078125
0.578125,14.6796875
-0.078125,15.640625
0.6875,14.078125
-0.359375,3.5546875
2.875,11.3125
-0.140625,15.8671875
0.546875,15.1015625
0.03125,15.5
0.09375,15.6796875
1.828125,13.0625
4.9375,7.3125
0.609375,14.4921875
2.65625,11.71875
0.546875,14.921875
1.859375,12.8125
3.96875,-3.125
3.359375,10.71875
0.140625,15.3828125
-0.390625,16.125
-0.1875,16.0859375
3.421875,10.65625
-0.03125,15.6875
0.515625,2.234375
1.46875,13.28125
-0.359375,16.203125
1.578125,13.125
0.6875,14.6640625
2.4375,12.046875
0.0625,15.4140625
0.515625,14.921875
0.265625,15.4296875
0.140625,15.5
0.21875,15.609375
2.375,12.203125
8.40625,2.9375
0.265625,15.2890625
1.453125,13.453125
4.171875,9.21875
0.140625,15.75
1.890625,12.953125
0.640625,14.5234375
-0.265625,16.1875
0.28125,15.1015625
0.078125,15.484375
1.90625,12.8125
0.140625,14.9453125
4.078125,9.71875
-0.34375,16.34375
0.5,14.7421875
0.4375,14.6953125
3.515625,-1.9375
1.234375,13.734375
3.1875,11.03125
0.640625,14.5546875
0.296875,15.265625
1.609375,13.265625
2.21875,12.515625
-0.15625,4.4384765625
-0.3125,15.984375
0.765625,14.4609375
1.625,13.0625
0.46875,15.05078125
-0.046875,15.7421875
0.359375,1.703125
0.53125,14.5859375
0.171875,15.4296875
-0.5,16.546875
0.21875,15.21875
0.59375,14.890625
-0.28125,16.1875
-0.453125,16.203125
0.0625,15.59375
-0.03125,15.859375
-0.03125,15.859375
1.421875,13.546875
0.53125,14.828125
3.75,9.84375
1.640625,13.65625
-0.0625,3.917724609375
0.1875,15.1328125
8.15625,3.1875
0.703125,14.4453125
2.390625,11.859375
0.453125,15.1015625
-0.109375,16.1171875
0.109375,15.3671875
2.84375,11.5625
-0.078125,15.65625
-0.28125,16.484375
0.65625,14.2265625
-0.1875,16.0703125
-0.3125,16.28125
0.28125,15.2421875
0.4375,14.8984375
-0.375,16.265625
1.390625,13.5625
0.046875,15.171875
5.859375,6.75
0.96875,14.171875
1.21875,13.8125
1.515625,13.328125
0.59375,14.8125
-0.15625,15.875
0.46875,14.7734375
0.03125,15.90625
-0.125,15.5859375
2.84375,11.28125
-0.015625,15.3984375
2.546875,11.921875
1.65625,13.109375
0.3125,15.140625
-0.5625,16.5078125
3.515625,10.34375
5.6875,6.9375
0.90625,2.359375
4.4375,8.96875
3.609375,9.46875
1.09375,13.984375
0.53125,2.6484375
0.4375,15.2421875
-0.109375,15.5390625
5.84375,6.75
0.1875,15.234375
0.125,15.203125
0.109375,15.21875
0.03125,15.5078125
0.46875,15.0703125
0.734375,14.5390625
0.25,15.0390625
2.828125,11.625
1.78125,12.890625
0.71875,13.9609375
0.25,15.3984375
0.390625,15.3515625
4.078125,9.5
0.09375,15.5
12.03125,-2.625
0.453125,15.078125
-0.171875,15.7890625
2.8125,11.34375
-0.21875,15.9453125
0.453125,14.75
0.828125,14.5234375
1.1875,13.734375
0.078125,15.5234375
-0.0625,15.75
0.28125,15.515625
-0.46875,16.4609375
0.171875,15.3984375
0.96875,14.359375
1.515625,13.359375
0.484375,14.78125
0.734375,14.3671875
-0.078125,15.609375
1.390625,13.515625
0.1875,15.33984375
0.609375,14.6171875
0.203125,15.1875
0.5625,14.6796875
1.984375,12.5
0.28125,14.9921875
1.84375,12.796875
0.140625,15.2109375
4.234375,9.40625
0.3125,15.01171875
-0.4375,16.28125
0.359375,15.0859375
0.75,14.671875
0.390625,15.25
1.53125,13.453125
4.515625,8.96875
0.515625,14.90625
2.015625,12.390625
1.359375,1.828125
-0.515625,16.4921875
-0.265625,16.015625
-0.15625,16.0390625
1.3125,13.578125
0.296875,15.34375
0.21875,15.4453125
1.46875,13.15625
4.125,9.40625
1.234375,1.421875
-0.140625,15.9453125
4.6875,-4.75
-0.640625,16.40625
1.8125,12.75
-0.40625,16.0390625
2.046875,12.59375
4.390625,8.78125
-0.015625,15.53125
0.953125,13.921875
-0.1875,15.859375
0.828125,14.40625
0.890625,14.015625
1.375,13.234375
0.8125,14.453125
0.125,15.4453125
0.5,15.03125
1.71875,13.0625
1.8125,13.0625
0.96875,13.921875
4.390625,9.21875
1.3125,13.703125
0.328125,3.265625
0.890625,14.015625
-0.15625,15.7421875
0.625,14.5390625
-0.125,15.8515625
-0.921875,4.20703125
1.1875,13.671875
1.890625,12.9375
1.265625,2.265625
0.4375,14.9140625
1.296875,13.40625
0.875,14.3203125
1.3125,13.515625
2.09375,12.65625
0.75,14.53125
0.890625,13.9375
3.390625,10.5
0.84375,14.6875
9.28125,1.75
0.8125,14.3984375
1.9375,12.828125
0.140625,15.3203125
0.203125,2.078125
2.265625,12.203125
-0.28125,15.71875
2.78125,11.625
-0.53125,16.21875
1.53125,13.1875
5.515625,7.25
0.84375,14.2578125
0.265625,2.7734375
1.640625,0.0625
0.1875,15.3671875
1.21875,14.0
0.25,15.140625
0.9375,14.1953125
2.609375,11.5625
-0.015625,15.6171875
0.265625,14.9921875
0.609375,14.734375
1.921875,12.59375
0.71875,14.6875
1.921875,12.71875
0.296875,3.046875
-0.03125,15.5390625
0.78125,14.4296875
0.703125,14.4765625
0.296875,15.0546875
-0.1875,16.15625
3.3125,10.5
0.140625,15.453125
2.71875,11.75
-0.5,16.328125
1.984375,12.5
4.46875,8.84375
1.453125,13.484375
0.78125,14.3515625
1.890625,-0.03125
2.171875,12.171875
0.921875,14.09375
2.140625,12.109375
3.546875,10.1875
0.59375,14.7890625
3.421875,10.59375
-0.484375,16.421875
1.1875,13.453125
0.875,14.1875
0.15625,15.28125
0.6875,14.71875
2.5,11.796875
0.125,15.328125
-0.21875,15.7421875
-0.28125,3.86328125
-0.234375,15.6875
0.875,14.171875
0.921875,14.109375
1.78125,12.203125
3.625,10.3125
0.578125,14.6484375
0.078125,15.6796875
0.265625,14.53125
1.3125,0.734375
0.25,15.1171875
0.5625,14.6796875
0.671875,14.4921875
0.234375,15.171875
0.15625,15.5390625
3.015625,10.84375
-0.453125,16.375
0.5625,14.328125
1.21875,13.53125
2.84375,11.21875
1.53125,13.4765625
-0.03125,15.2265625
0.25,15.5546875
0.25,15.6484375
0.90625,14.2109375
0.75,13.609375
1.328125,13.7734375
0.84375,14.0234375
3.609375,10.28125
-0.046875,15.7109375
0.203125,15.4765625
0.21875,15.3359375
1.015625,14.265625
2.453125,11.953125
0.078125,15.390625
1.578125,13.3125
0.703125,14.78125
2.609375,11.921875
0.140625,15.4375
0.21875,15.21875
0.3125,15.15625
0.46875,14.8515625
3.1875,10.65625
2.109375,-0.875
0.796875,14.3515625
1.875,12.171875
0.078125,15.546875
-0.109375,15.703125
1.6875,12.96875
0.9375,14.1796875
-0.03125,15.8515625
0.703125,14.6015625
0.28125,2.484375
0.578125,14.71484375
-0.359375,16.203125
0.09375,15.8359375
-0.359375,15.8671875
0.1875,15.2421875
2.296875,12.296875
-0.0625,15.60546875
0.640625,14.703125
-0.390625,16.296875
0.890625,14.140625
3.453125,10.59375
1.546875,13.1875
3.765625,9.75
-0.25,16.15625
1.1875,13.671875
-0.203125,16.0625
1.546875,13.109375
1.53125,1.640625
10.8125,-0.625
-0.4375,16.15625
9.453125,1.375
0.6875,14.3515625
0.453125,14.91015625
1.03125,14.0625
0.34375,15.1484375
0.375,3.0234375
0.640625,14.4140625
0.671875,14.6328125
1.28125,13.734375
1.703125,13.078125
-0.28125,16.15625
0.234375,15.2890625
2.65625,11.71875
0.390625,15.11328125
0.515625,2.453125
1.765625,12.75
1.75,12.390625
0.09375,15.6328125
-0.046875,15.6796875
0.53125,15.015625
2.3125,12.3125
-0.046875,14.078125
0.703125,14.5703125
-0.234375,15.7890625
1.25,13.9375
-0.0625,15.7578125
0.9375,13.8671875
0.203125,15.1015625
0.15625,15.3984375
1.15625,13.6484375
0.875,14.0625
2.09375,12.4375
1.5625,13.03125
0.296875,15.3984375
-0.703125,16.421875
0.03125,15.4609375
0.625,14.5703125
0.21875,15.1796875
1.390625,13.4375
0.5625,14.890625
3.25,10.5625
2.4375,11.953125
0.0,15.8125
0.46875,14.6953125
5.078125,7.9375
1.65625,12.96875
0.109375,15.3828125
2.171875,-0.21875
1.046875,14.15625
0.125,14.3203125
0.4375,14.9609375
1.265625,13.9375
0.1875,15.25
0.421875,14.9765625
2.40625,11.75
1.34375,13.8046875
3.546875,10.15625
0.171875,15.6015625
-0.171875,15.90625
-0.109375,15.6484375
1.46875,13.1875
-0.265625,16.234375
0.484375,15.0078125
0.859375,14.4140625
0.875,14.171875
-0.171875,15.7578125
3.390625,9.78125
-0.515625,16.140625
0.8125,14.6875
-0.21875,15.890625
0.15625,15.4765625
0.296875,14.828125
3.40625,10.46875
4.21875,9.28125
0.078125,15.3984375
1.375,13.578125
2.890625,11.0
1.5,12.890625
1.25,13.453125
0.25,15.3203125
0.484375,14.9296875
2.28125,12.203125
0.703125,13.953125
0.578125,14.6484375
1.984375,12.59375
1.328125,13.5
0.453125,15.1015625
1.34375,13.46875
1.3125,13.765625
-0.140625,15.7109375
0.71875,14.5234375
2.078125,12.359375
2.109375,12.109375
-0.71875,16.40625
0.546875,14.5859375
-0.234375,15.875
0.765625,14.4609375
-0.265625,16.203125
1.125,13.671875
0.40625,14.921875
1.40625,13.375
2.53125,11.703125
0.1875,15.328125
0.21875,15.1796875
0.46875,14.6328125
2.140625,12.515625
0.03125,15.71875
-0.15625,15.8515625
0.765625,14.3515625
0.125,15.4453125
1.484375,13.5625
0.546875,14.6640625
1.15625,13.921875
1.1875,13.8359375
-0.234375,4.078125
1.203125,14.0
4.21875,9.3125
-0.890625,16.5234375
0.390625,15.21875
-0.046875,15.59375
0.25,15.1171875
-0.171875,15.8125
1.375,13.609375
1.03125,14.203125
2.765625,11.1875
-0.375,16.3125
1.125,12.734375
2.625,11.5625
-0.3125,16.1015625
4.671875,8.4375
1.34375,13.59375
2.171875,12.203125
1.15625,13.65625
0.859375,14.2109375
0.78125,14.6328125
0.921875,14.109375
0.890625,14.296875
-0.015625,15.3984375
1.390625,13.3125
0.203125,15.109375
-0.671875,16.1875
-0.140625,15.921875
0.65625,14.6328125
0.546875,14.5390625
3.421875,10.53125
0.03125,15.7578125
0.125,15.484375
1.734375,12.859375
0.4375,14.8359375
0.265625,15.4140625
1.15625,1.828125
0.8125,14.3203125
4.953125,8.0625
1.140625,13.78125
0.265625,15.109375
3.875,9.59375
7.875,3.875
0.1875,15.2421875
2.921875,11.09375
-0.71875,16.328125
1.921875,12.5625
-0.28125,15.9140625
1.015625,14.1328125
23.546875,-20.5
0.109375,15.0390625
0.125,15.3203125
0.671875,14.6484375
1.0625,14.2109375
0.0,14.984375
2.046875,12.375
1.078125,13.859375
0.671875,14.359375
5.296875,7.9375
4.140625,9.28125
-0.390625,16.125
-0.515625,16.34375
0.609375,14.5703125
6.3125,6.0
0.53125,14.828125
-0.015625,15.5078125
0.5,14.7578125
1.140625,13.78125
7.796875,3.8125
-0.203125,15.84375
0.515625,14.8828125
0.078125,15.4609375
14.4375,-6.375
3.359375,10.40625
1.703125,12.78125
0.671875,14.7890625
-0.015625,15.421875
0.3125,15.1875
0.125,15.21875
0.859375,14.3984375
1.453125,13.609375
-0.1875,15.9296875
1.625,13.234375
1.921875,12.90625
4.28125,9.34375
0.6875,14.4609375
1.15625,13.828125
0.140625,15.3125
0.484375,14.9453125
1.234375,13.921875
1.109375,13.96875
-0.671875,4.490234375
0.25,15.125
0.296875,14.9296875
0.15625,15.265625
-0.171875,15.875
0.5,14.8984375
0.546875,14.9921875
0.375,15.0625
